John,King,TEX,18.2,268,85,183,5.79,0.12,0.05,0.48,3.56,137,3.8,0.21,0.1,-0.2,18.1,0.43,94,22051,667463,1
George,Kirby,SEA,107.2,1581,459,1122,3.09,0.21,0.02,0.92,3.3,77,3.69,1.21,2.5,2.8,19.4,0.41,105,25436,669923,0
Corey,Kluber,BOS,55,990,346,644,7.04,0.16,0.08,2.78,7.14,157,5.74,-0.96,-0.9,-0.9,19.1,0.4,94,2429,446372,0
Reiss,Knehr,SDP,5.2,124,54,70,15.88,0.13,0.16,4.76,11.41,381,6.78,-0.39,-0.3,-0.5,18.9,0.44,86,21541,663753,1
Matt,Koch,COL,6.2,62,19,43,0,0.09,0,0,2.69,0,5.08,0.18,0.1,0.3,19,0.43,91,13420,571863,0
Adam,Kolarek,LAD,1.1,19,7,12,0,0.4,0,0,0.29,0,1.49,-0.11,0.1,0.1,18.3,0.33,100,10843,592473,0
Michael,Kopech,CHW,86,1542,618,924,4.08,0.26,0.13,1.78,5.59,96,4.97,0.02,0,1.5,18.6,0.41,111,17282,656629,2
Jackson,Kowar,KCR,11.2,236,92,144,6.17,0.24,0.12,0.77,4.06,141,5.27,-0.06,0.1,-0.4,18.4,0.35,95,21549,663804,0
Dean,Kremer,BAL,98,1652,608,1044,4.78,0.22,0.06,1.84,4.95,113,4.27,0.02,0.3,0.7,19,0.45,99,19350,665152,3
Brooks,Kriske,KCR,6.2,92,34,58,4.05,0.24,0.16,2.7,7.19,93,5.2,-0.06,-0.1,0,19.4,0.33,97,21189,621139,0
Matt,Krook,NYY,3,80,30,50,21,0.05,0.2,3,10.95,500,8.75,-0.06,-0.1,-0.3,19.6,0.27,75,19315,640454,0
Chad,Kuhl,WSN,38.1,771,343,428,8.45,0.17,0.15,1.88,6.81,192,6.31,-1.82,-0.6,-1.2,17.5,0.5,102,14975,641771,1
Joel,Kuhnel,CIN,3.1,57,20,37,8.1,0,0.12,0,5.09,174,6.05,-0.02,0,-0.1,17.7,0.4,80,19995,669270,0
Jake,Lamb,LAA,1,8,3,5,0,0,0,0,3.29,0,8.08,0,0,0,10,0.75,,13329,571875,1
Jimmy,Lambert,CHW,24.1,449,168,281,6.29,0.24,0.12,2.59,6.58,148,5.07,-0.21,-0.4,-0.7,17.8,0.44,98,19541,669424,0
Peter,Lambert,COL,34.1,595,229,366,6.29,0.24,0.1,2.36,6,126,4.68,-0.21,-0.3,-0.2,20.2,0.52,91,17969,663567,0
Dinelson,Lamet,COL,25.2,565,241,324,11.57,0.23,0.16,2.1,6.6,232,5.49,-1.21,-0.2,-1.3,19.5,0.53,87,17186,659275,1
Alex,Lange,DET,35.2,626,266,360,3.79,0.29,0.14,0.25,3.23,90,4.08,1.63,0.5,0.4,18.7,0.37,120,19883,656638,2
Joe,LaSorsa,- - -,8.1,197,74,123,9.72,0.15,0.11,0,4.49,223,6.79,0.14,0,-0.4,17.4,0.28,74,25481,686747,0
Eric,Lauer,MIL,42.2,766,291,475,5.48,0.22,0.11,2.74,6.73,126,5.13,-1.04,-0.5,-0.4,18.2,0.45,83,19316,641778,3
Derek,Law,CIN,24,413,166,247,2.63,0.21,0.13,1.13,4.7,57,4.54,0.3,0.1,0.6,16.9,0.35,104,13133,571882,1
Justin,Lawrence,COL,44,640,231,409,2.86,0.24,0.12,0.2,3.08,57,3.95,1.3,1,1.1,18.3,0.39,100,17639,664875,0
Kyle,Leahy,STL,0.2,23,11,12,27,0.33,0.33,13.5,25.79,646,8.68,-0.26,-0.2,-0.2,17.4,1,114,24763,681517,0
Jose,Leclerc,TEX,25,437,177,260,3.24,0.27,0.15,1.08,4.41,76,5.08,-0.77,0.1,0.2,19.3,0.32,104,14524,600917,0
Dylan,Lee,ATL,20.1,333,94,239,3.1,0.27,0.08,0.89,3.34,70,3.71,0.71,0.3,0.3,18.7,0.4,91,19996,669276,0
Casey,Legumina,CIN,11.2,218,85,133,6.17,0.2,0.14,2.31,6.8,133,4.69,-0.13,-0.2,-0.3,17.7,0.35,107,25921,668984,0
Mark,Leiter Jr.,CHC,36.2,610,247,363,3.19,0.35,0.08,0.74,2.82,74,2.76,0.54,0.8,0.6,21.3,0.43,83,15551,643410,1
Sandy,Leon,TEX,1,18,6,12,18,0,0,9,19.29,425,12.68,0,-0.1,-0.1,13.3,0.25,,5273,506702,0
Dominic,Leone,NYM,23.2,376,141,235,4.94,0.24,0.09,1.9,5.27,121,4.48,-0.47,-0.2,-0.1,21.3,0.43,104,13763,608678,0
Josh,Lester,BAL,1,18,8,10,0,0.2,0.2,0,4.29,0,9.08,0,0,0,12.7,0.33,-28,17737,623507,0
Matthew,Liberatore,STL,32,591,236,355,6.75,0.14,0.1,0.56,4.69,162,5.78,-1.39,0.3,-0.7,17.8,0.43,86,22294,669461,0
Jeff,Lindgren,MIA,7,97,41,56,5.14,0.04,0.14,0,4.72,122,7.68,-0.06,0,0,17.4,0.44,94,25830,689167,0
Zack,Littell,- - -,17.1,292,89,203,5.71,0.23,0.07,1.56,4.33,138,3.64,-0.18,0.1,-0.1,18.4,0.5,97,15823,641793,0
Ben,Lively,CIN,46,721,268,453,4.11,0.23,0.07,1.96,5.14,88,4.22,0.62,0.3,1,17.2,0.36,78,14932,594902,1
Mauricio,Llovera,SFG,2,21,5,16,0,0.43,0,0,0.29,0,1.09,0.02,0.1,0.1,20,0.25,119,20080,661440,0
Jonathan,Loaisiga,NYY,3.1,28,5,23,2.7,0.08,0,2.7,7.49,64,5.03,0.01,-0.1,0.1,18.4,0.55,117,19753,642528,0
Nick,Lodolo,CIN,34.1,648,228,420,6.29,0.28,0.06,2.62,5.82,135,3.76,-0.39,0,0,18,0.4,96,26378,666157,1
Zach,Logue,DET,7,115,33,82,7.71,0.16,0.07,1.29,4.57,184,4.54,0.17,0,-0.2,19.6,0.38,68,20231,656657,0
Sammy,Long,OAK,33,561,195,366,4.36,0.18,0.09,0.82,4.14,109,4.65,0.49,0.1,0.1,18.2,0.43,85,25379,669674,0
Pablo,Lopez,MIN,111,1714,547,1167,3.89,0.31,0.07,0.97,3.18,93,3.44,0.44,2.7,2.1,19.4,0.36,101,17085,641154,1
Jose,Lopez,TBR,2,51,26,25,4.5,0.2,0.1,0,2.79,112,5.18,-0.13,0,0,18.1,0.57,95,22982,673111,0
Reynaldo,Lopez,CHW,38,715,268,447,4.74,0.28,0.13,1.66,4.92,111,4.37,-0.23,-0.1,-0.1,20.6,0.41,125,16400,625643,2
Jorge,Lopez,MIN,29,451,157,294,4.97,0.17,0.08,1.86,6.01,119,4.81,-0.47,-0.6,-0.3,18.4,0.46,114,14527,605347,2
Michael,Lorenzen,DET,87,1321,438,883,4.03,0.19,0.06,1.14,4.17,96,4.22,0.23,1,1.3,17.9,0.4,102,14843,547179,1
Aaron,Loup,LAA,24.2,423,131,292,5.47,0.2,0.1,0.73,4.06,127,4.88,-0.56,0.1,-0.4,19.2,0.39,99,10343,571901,1
Richard,Lovelady,OAK,23.1,379,133,246,4.63,0.25,0.1,1.16,4.57,115,4.55,0.04,0,-0.1,17.9,0.44,90,19337,663992,1
Joey,Lucchesi,NYM,22.1,336,123,213,4.43,0.18,0.09,1.61,5.17,109,4.84,0,0.1,0.2,18.7,0.44,76,19320,664192,2
Lucas,Luetge,ATL,9.2,236,93,143,10.24,0.2,0.12,1.86,6.08,231,4.71,-0.34,-0.2,-0.4,19.6,0.32,93,8337,476595,1
Seth,Lugo,SDP,63.2,1059,367,692,3.39,0.22,0.05,0.85,3.37,81,3.57,0.19,1.6,1.5,17.2,0.4,101,12447,607625,0
Jesus,Luzardo,MIA,103,1704,586,1118,3.32,0.29,0.06,0.96,3.22,79,3.49,0.9,2.4,2.4,15.7,0.39,103,19959,666200,0
Jordan,Lyles,KCR,96.2,1534,575,959,6.42,0.17,0.07,1.86,5.51,147,5.37,-2.72,0.1,-0.8,17.1,0.34,85,7593,543475,1
Daniel,Lynch,KCR,47.1,732,271,461,4.18,0.16,0.07,1.33,4.85,96,5.22,-0.02,0.4,0.7,16.8,0.31,78,21537,663738,1
Lance,Lynn,CHW,103,1825,652,1173,6.03,0.28,0.08,1.92,4.82,142,3.75,-1.76,1,-0.7,18.1,0.4,93,2520,458681,0
Andres,Machado,WSN,17,294,115,179,8.47,0.15,0.06,3.18,7.35,193,4.45,-0.5,-0.5,-0.6,19.1,0.36,101,14681,600921,1
Bligh,Madris,HOU,1,11,7,4,9,0,0.25,9,19.29,214,9.48,0,-0.1,0,13.4,0.67,100,20054,676632,0
Kenta,Maeda,MIN,33,516,179,337,5.18,0.26,0.06,1.09,3.47,124,3.98,-0.13,0.7,0,19.3,0.49,102,18498,628317,0
Tyler,Mahle,MIN,25.2,423,153,270,3.16,0.28,0.05,1.75,4.22,76,3.62,0.03,0.3,0.5,17.9,0.39,110,16358,641816,1
Luke,Maile,CIN,2,29,10,19,4.5,0,0,0,3.29,97,6.48,0,0,0,13.3,0.3,61,13355,571912,0
Sean,Manaea,SFG,57.1,1082,383,699,5.49,0.29,0.09,1.26,4.06,129,3.94,-1.25,0.5,-0.8,17,0.42,95,15873,640455,1
Matt,Manning,DET,29,445,160,285,3.72,0.17,0.09,1.24,5.15,89,5.84,0.38,0,0.6,18,0.45,99,20369,666159,0
Alek,Manoah,TOR,64,1246,489,757,5.91,0.18,0.14,1.55,5.98,140,5.76,-1.55,-0.3,-0.6,21.6,0.43,91,26410,666201,4
Joe,Mantiply,ARI,15.2,229,64,165,5.74,0.23,0.02,1.72,4.18,130,3.22,0.11,0.1,-0.1,18.5,0.4,96,14857,573009,0
Ron,Marinaccio,NYY,40,722,278,444,3.15,0.28,0.12,0.68,3.79,75,4.41,-0.03,0.4,0.5,20.7,0.34,111,23488,676760,0
German,Marquez,COL,20,303,110,193,4.95,0.21,0.04,1.8,4.64,99,3.48,-0.21,0.2,0.3,16.7,0.58,94,15038,608566,1
Alec,Marsh,KCR,9,186,72,114,7,0.24,0.17,3,8.07,160,6.22,-0.45,-0.2,-0.2,19.1,0.42,93,27451,679525,0
Yunior,Marte,PHI,23.2,410,147,263,5.32,0.23,0.09,1.52,4.6,121,3.95,-0.57,0.1,-0.5,19.6,0.36,117,14416,628708,0
Chris,Martin,BOS,27.2,377,92,285,1.63,0.22,0.03,0.33,2.42,36,2.87,1.52,0.8,1.3,20,0.29,107,11847,455119,1
Nick,Martinez,SDP,64.2,1021,356,665,3.9,0.2,0.09,1.11,4.36,94,4.08,0.32,0.5,0.7,19.6,0.29,92,12730,607259,0
Seth,Martinez,HOU,37,658,247,411,4.14,0.25,0.1,0.73,3.86,98,4.44,0.07,0.3,-0.1,18.4,0.44,106,21045,661527,0
Adrian,Martinez,OAK,23.2,415,159,256,5.7,0.2,0.08,1.14,4.39,142,4.56,-0.06,0,-0.3,19.4,0.37,83,21023,661309,0
Justin,Martinez,ARI,1,29,14,15,18,0.29,0.29,0,8.29,408,8.29,0,0,-0.1,20,0,94,24453,679885,0
Miles,Mastrobuoni,CHC,0.1,17,7,10,108,0,0,27,42.29,2502,8.08,0,-0.1,-0.1,16.4,1,,20017,670156,0
Phil,Maton,HOU,43.1,644,220,424,2.49,0.29,0.07,0.42,2.9,59,3.88,0,0.8,0.8,18.8,0.21,97,18064,664208,0
Steven,Matz,STL,66.1,1220,436,784,5.02,0.2,0.08,1.09,4.31,120,4.12,-1.28,0.6,0.1,16.2,0.39,94,13361,571927,1
Dustin,May,LAD,48,736,263,473,2.63,0.18,0.09,0.19,3.27,62,4.56,0.84,1.2,1.8,19.1,0.39,120,19716,669160,0
Trevor,May,OAK,22.2,416,171,245,5.16,0.18,0.19,1.59,6.95,128,6.91,0.16,-0.7,-0.4,19.2,0.39,94,6398,543507,0
Mike,Mayers,KCR,26.1,455,167,288,6.15,0.14,0.08,1.37,5.11,141,5.14,-0.8,-0.1,-0.3,19.5,0.35,95,15451,594577,0
Tim,Mayza,TOR,29.2,446,154,292,1.21,0.26,0.04,0,1.77,29,2.58,0.89,1,1.3,17.7,0.46,116,15042,641835,0
James,McArthur,KCR,1,40,18,22,63,0,0.1,9,19.29,1441,9.48,-0.02,-0.1,-0.2,18.2,0.56,109,21527,663704,0
Darren,McCaughan,SEA,4,88,32,56,6.75,0.32,0.14,2.25,5.29,167,3.64,-0.02,0,-0.1,17.5,0.5,102,20038,670766,0
Shane,McClanahan,TBR,96,1499,496,1003,2.53,0.26,0.1,1.03,3.86,63,3.89,2.12,1.5,3.6,17,0.4,111,21483,663556,1
T.J.,McFarland,NYM,1.1,26,10,16,6.75,0.17,0,0,4.04,166,4.04,-0.06,0,0,18.3,0,92,3237,519008,0
Easton,McGee,SEA,6.2,64,19,45,0,0.09,0.05,0,3.14,0,4.82,0.37,0.2,0.6,16.6,0.32,91,22176,668834,0
Scott,McGough,ARI,46.1,748,257,491,2.72,0.31,0.09,0.97,3.4,62,3.06,0.58,0.8,1.1,19.8,0.46,92,12056,543518,1
Collin,McHugh,ATL,35.2,627,234,393,3.28,0.15,0.08,0.76,4.38,74,5.03,0.25,0.1,0.3,18.2,0.34,110,7531,543521,2
Ryan,McKenna,BAL,1,18,7,11,18,0,0,0,3.29,426,4.89,0,0,-0.1,14.3,0.33,,19928,663630,0
Triston,McKenzie,CLE,10,171,61,110,4.5,0.36,0.1,0.9,2.79,106,3.25,-0.01,0.3,0.1,18,0.39,107,18000,663474,0
Zach,McKinstry,DET,1,22,7,15,18,0,0,9,16.29,430,6.48,0,-0.1,-0.1,11.9,0.67,1,19392,656716,0
Nick,Mears,COL,7,113,44,69,2.57,0.28,0.14,0,2.72,52,4.31,0.01,0.1,0.1,19.1,0.35,91,25376,683232,1
Victor,Mederos,LAA,2,50,20,30,13.5,0.14,0.21,0,7.29,313,9.68,-0.12,0,-0.1,18.4,0.38,117,31533,682989,0
Luis,Medina,OAK,59.2,1038,420,618,6.34,0.22,0.12,1.66,5.4,158,4.61,-1.6,-0.2,-0.9,19.1,0.44,107,21649,665622,2
Trevor,Megill,MIL,14.2,265,97,168,4.91,0.31,0.11,0,2.2,113,3.94,0.02,0.3,0,19.5,0.41,125,17722,656730,1
Tylor,Megill,NYM,71.1,1290,533,757,5.17,0.18,0.12,1.14,5.11,127,5.17,-1.63,0.1,-0.6,20.3,0.4,91,21318,656731,2
JC,Mejia,MIL,1.1,21,7,14,13.5,0.17,0,6.75,11.54,310,2.99,-0.25,-0.1,-0.1,16,0.4,115,20617,650496,0
Julian,Merryweather,CHC,36.1,657,243,414,3.47,0.31,0.12,0.5,2.82,80,3.69,-0.24,0.5,0.4,19.4,0.36,124,16703,657240,1
Keynan,Middleton,CHW,31,506,166,340,3.19,0.31,0.09,1.45,3.97,75,2.85,0.09,0.2,0.5,18.4,0.38,104,15264,641871,1
Miles,Mikolas,STL,112.2,1812,604,1208,4.23,0.16,0.05,0.8,3.86,101,4.63,0.11,2,1.7,16.6,0.41,89,9803,571945,1
Wade,Miley,MIL,61.2,936,343,593,3.36,0.15,0.06,1.17,4.62,77,4.95,1.16,0.6,1.6,14.4,0.32,91,8779,489119,3
Shelby,Miller,LAD,30,477,187,290,2.4,0.26,0.15,0.9,4.52,56,4.98,0.57,0,0.8,19.4,0.38,112,10197,571946,0
Mason,Miller,OAK,21.1,366,143,223,3.38,0.26,0.08,0.42,3.1,84,4.66,0.11,0.6,0.6,18.4,0.43,123,31757,695243,0
Bryce,Miller,SEA,59,917,298,619,3.97,0.24,0.05,0.92,3.46,98,4.03,0.64,1.3,1,19.6,0.4,119,29837,682243,1
Bobby,Miller,LAD,44,737,270,467,4.5,0.23,0.08,0.82,3.72,106,3.95,0.05,0.9,0.6,17.7,0.42,121,27483,676272,0
Tyson,Miller,MIL,9.1,142,52,90,5.79,0.17,0.07,1.93,5.86,133,5.3,-0.28,-0.1,-0.1,19.5,0.5,109,19976,668338,1
Alec,Mills,CIN,1,40,17,23,18,0,0.1,9,22.29,388,12.48,-0.06,-0.1,-0.2,20.6,0.5,69,13834,621219,0
Hoby,Milner,MIL,36,584,220,364,2.5,0.23,0.06,1,3.73,57,3.66,0.45,0.3,0.9,15.6,0.39,77,13346,571948,0
Tommy,Milone,SEA,9,163,60,103,2,0.08,0.15,1,6.07,50,7.28,0.02,-0.1,0.3,17.7,0.26,86,7608,543548,0
A.J.,Minter,ATL,40.1,639,213,426,4.91,0.32,0.06,0.89,2.84,111,3.33,0.11,1,0,20.4,0.38,114,18655,621345,1
Anthony,Misiewicz,- - -,8.1,171,66,105,8.64,0.14,0.07,2.16,6.05,200,5.61,-0.09,-0.1,-0.2,20.9,0.49,89,18152,664948,0
Carmen,Mlodzinski,PIT,10.1,150,60,90,2.61,0.19,0.07,1.74,5.42,60,4.14,-0.21,-0.1,0.1,16.7,0.47,83,27572,669387,0
Sam,Moll,OAK,32.1,561,198,363,5.01,0.27,0.11,0.28,3.41,125,4.15,0.11,0.4,-0.2,21.6,0.37,88,14874,594580,0
Rafael,Montero,HOU,36.1,663,239,424,6.94,0.23,0.09,1.98,5.46,165,4.58,-1.98,-0.3,-0.9,19.6,0.46,106,12760,606160,0
Jordan,Montgomery,STL,103,1639,580,1059,3.23,0.22,0.06,0.87,3.53,77,3.82,0.05,2.3,2.3,19.6,0.36,99,16511,656756,2
Matt,Moore,LAA,25,363,123,240,1.44,0.22,0.07,0.72,3.73,33,4.67,1.24,0.2,1.1,20.4,0.39,101,1890,519043,3
McKinley,Moore,PHI,3.1,86,40,46,18.9,0.1,0.24,2.7,12.29,430,10.78,-0.06,-0.1,-0.3,18.9,0.42,113,25663,686842,0
Jovani,Moran,MIN,35.1,619,246,373,4.08,0.27,0.13,0.51,3.4,98,4.07,-0.09,0.4,0,19.3,0.27,96,20422,663558,2
Adrian,Morejon,SDP,7.2,127,50,77,3.52,0.2,0.11,1.17,4.72,85,4.69,0.08,0,0.2,20.7,0.42,109,20039,670970,1
Dauri,Moreta,PIT,39.2,659,251,408,3.4,0.31,0.12,0.68,3.29,78,3.83,0.13,0.6,0.4,20.1,0.33,81,21101,664294,2
Eli,Morgan,CLE,38,630,200,430,1.89,0.24,0.06,0.95,3.45,45,3.8,0.8,0.4,0.8,17.7,0.31,85,20203,669212,0
Reyes,Moronta,LAA,1.1,48,20,28,6.75,0.18,0.27,6.75,16.79,157,9.43,-0.06,-0.1,0,18.5,0.5,112,14966,606625,0
Cody,Morris,CLE,2,35,15,20,0,0.43,0,0,0.29,0,1.89,0.1,0.1,0.1,20.7,0.75,113,25388,663752,0
Charlie,Morton,ATL,97,1667,633,1034,3.43,0.26,0.1,0.93,3.79,77,3.89,0.25,1.7,2.2,17.3,0.38,108,4676,450203,1
Zach,Muckenhirn,NYM,6,95,36,59,6,0.1,0.07,0,3.79,147,6.45,-0.03,0,-0.1,17.8,0.48,73,20209,669105,0
Kyle,Muller,OAK,52,964,369,595,7.79,0.15,0.11,1.73,6.1,194,5.29,-1.77,-0.4,-1.1,17.9,0.5,84,20167,666205,2
Andres,Munoz,SEA,16,247,74,173,2.81,0.38,0.08,0.56,2.04,70,2.12,0.23,0.5,0.4,17.9,0.31,124,20373,662253,0
Penn,Murfee,SEA,14,224,75,149,1.29,0.28,0.17,0.64,4.29,32,4.16,-0.31,0,0.2,19.7,0.26,122,25174,682171,1
Chris,Murphy,BOS,13.2,234,92,142,1.98,0.23,0.07,0.66,3.21,44,3.67,0.12,0.1,0.4,16.8,0.36,99,26214,669684,0
Joe,Musgrove,SDP,73.1,1162,390,772,3.56,0.24,0.06,0.98,3.6,85,3.77,0.39,1.6,1.6,18.7,0.3,104,12970,605397,6
Parker,Mushinski,HOU,4.1,93,33,60,4.15,0.25,0.08,0,3.98,99,5.09,-0.02,0,0,19.8,0.54,119,21324,656786,0
James,Naile,STL,7.2,201,76,125,11.74,0.08,0.15,0,4.98,281,6.03,-0.16,0,-0.5,18.9,0.46,88,18186,664942,0
Andrew,Nardi,MIA,36.2,590,198,392,3.19,0.32,0.07,1.72,4.13,75,3.13,1.36,0.2,0.6,18.1,0.29,109,25942,677053,0
Packy,Naughton,STL,5,68,26,42,0,0.29,0.06,0,1.89,0,2.85,0.03,0.1,0.2,16.7,0.46,75,23292,676050,0
Zach,Neal,OAK,3.1,36,6,30,8.1,0.21,0,5.4,9.29,202,3.4,-0.03,-0.1,-0.1,17.3,0.55,84,11294,594943,0
Kyle,Nelson,ARI,34,519,161,358,2.65,0.32,0.06,1.32,3.44,60,2.93,-0.64,0.6,0.6,17.7,0.4,97,20515,669459,1
Ryne,Nelson,ARI,93.2,1555,543,1012,5.19,0.16,0.07,1.25,4.67,118,5.04,-0.71,1,0.7,19.2,0.43,102,26253,669194,2
Hector,Neris,HOU,37.2,577,204,373,1.43,0.29,0.11,0.96,3.85,34,4.2,1.95,0.5,1.7,19.4,0.26,101,11804,593576,1
Vinny,Nittoli,NYM,1.2,17,6,11,0,0.2,0,0,2.09,0,4.96,0.09,0,0.1,22.3,0.75,104,16754,657697,0
Stephen,Nogosek,NYM,25.2,490,207,283,5.61,0.21,0.12,2.1,6.25,138,5.2,-0.43,-0.4,-0.3,18.7,0.43,105,19545,668665,1
Aaron,Nola,PHI,113,1766,584,1182,4.3,0.25,0.07,1.43,4.16,98,3.86,0.53,2,1.7,20.9,0.36,101,16149,605400,0
Sean,Nolin,MIA,3,63,23,40,18,0.11,0.11,6,12.62,426,7.68,-0.02,-0.1,-0.2,17.5,0.64,83,11341,543594,1
Daniel,Norris,CLE,2,39,22,17,0,0,0.38,0,7.79,0,10.18,0,0,0.1,16.7,0.2,66,13475,596057,0
Bailey,Ober,MIN,82.2,1258,420,838,2.61,0.25,0.06,0.87,3.4,63,4.32,1.39,1.9,2.9,17.8,0.34,82,21224,641927,0
Shohei,Ohtani,LAA,100.1,1623,589,1034,3.32,0.32,0.11,1.26,4.03,77,3.52,1.25,1.7,2.7,18.9,0.35,122,19755,660271,2
Steven,Okert,MIA,31.1,501,182,319,2.59,0.35,0.09,1.15,3.42,61,3.49,0.16,0.4,0.7,19.2,0.27,113,13580,595345,1
Adam,Oller,OAK,19.2,412,176,236,10.07,0.13,0.12,2.29,7.25,251,6.87,-0.95,-0.5,-1.1,17.9,0.47,97,20132,670124,0
Reese,Olson,DET,31.1,552,198,354,4.02,0.28,0.06,1.15,3.48,96,3.45,0.11,0.5,0.4,17.1,0.37,108,24968,681857,0
Kaleb,Ort,BOS,23,388,144,244,6.26,0.22,0.08,2.35,5.9,140,5.21,-0.76,-0.2,-0.4,20,0.4,125,20061,672391,1
Oliver,Ortega,MIN,7,86,30,56,2.57,0.16,0.12,1.29,5.29,62,6.17,0.06,0,0.1,16.4,0.28,97,21025,661383,0
Luis,Ortiz,PHI,13,201,64,137,3.46,0.19,0.06,0.69,3.44,79,3.79,0.18,0.1,0.1,19,0.34,115,16942,656814,0
Luis,Ortiz,PIT,53.2,879,341,538,4.86,0.14,0.11,1.84,6.19,112,5.32,-1.11,-0.5,0,17.9,0.51,102,27646,682847,0
Adam,Ottavino,NYM,36.1,623,243,380,3.72,0.25,0.11,1.24,4.8,91,4.38,-0.6,-0.2,0.4,20.7,0.41,101,1247,493603,2
Glenn,Otto,TEX,6.1,90,31,59,7.11,0.23,0.08,2.84,6.45,168,4.61,-0.05,-0.1,-0.1,19.2,0.33,103,21366,657248,0
Connor,Overton,CIN,11,200,74,126,11.45,0.16,0.13,2.45,7.11,247,5.88,-0.8,-0.1,-0.5,17.5,0.36,77,18376,656818,0
Johan,Oviedo,PIT,100.1,1663,617,1046,4.75,0.19,0.09,0.9,4.2,109,4.63,-0.56,1.2,0.6,18.1,0.4,95,22487,670912,4
Chris,Owings,PIT,1,9,3,6,0,0,0,0,3.29,0,8.08,0,0,0,12.3,0.33,,10030,572008,0
Nicholas,Padilla,CHW,4.2,100,40,60,5.79,0.26,0.04,1.93,4.15,136,2.73,-0.21,0,-0.1,19.3,0.69,121,21327,656820,0
Emilio,Pagan,MIN,36,603,209,394,4,0.24,0.08,0.75,3.51,96,4.25,-0.7,0.3,0.2,20.9,0.49,111,14771,641941,1
Daniel,Palencia,CHC,3,39,13,26,0,0.22,0.11,0,2.95,0,4.02,0.8,0.1,0.2,19.6,0.33,146,27914,694037,0
Andre,Pallante,STL,31.1,539,221,318,4.6,0.21,0.12,0.86,4.41,110,3.67,-0.51,0,0.1,21.8,0.44,104,26108,669467,0
Thomas,Pannone,MIL,2.2,59,22,37,6.75,0.29,0.07,0,1.41,155,3.81,0.06,0.1,-0.1,22,0.44,97,17281,623381,0
Luis,Patino,TBR,4,78,34,44,9,0.26,0.11,4.5,8.79,224,5.08,-0.1,-0.1,-0.1,20.1,0.5,99,22815,672715,1
Spencer,Patton,OAK,5.1,73,29,44,6.75,0.05,0.05,3.38,8.35,168,7.07,-0.1,-0.2,-0.1,18.7,0.55,91,12361,607359,0
James,Paxton,BOS,56,915,313,602,2.73,0.29,0.06,1.29,3.66,61,3.43,0.82,1.3,2,16.7,0.36,92,11828,572020,0
Joel,Payamps,MIL,41.1,673,260,413,1.96,0.27,0.05,1.09,3.48,45,3.38,2.36,0.6,1.4,17.7,0.35,104,14332,606303,2
Nate,Pearson,TOR,31.2,520,200,320,3.69,0.25,0.06,1.14,3.86,88,4.53,0.34,0.3,0.1,18.4,0.51,128,20160,663878,0
Elvis,Peguero,MIL,34,522,198,324,3.18,0.2,0.09,0.26,3.52,73,4.5,1.5,0.5,0.6,18.6,0.38,94,21652,665625,3
Wandy,Peralta,NYY,34.1,559,239,320,2.62,0.19,0.14,0.79,4.98,62,4.68,0.88,-0.4,0.7,17.4,0.34,97,14295,593974,0
Freddy,Peralta,MIL,92,1628,617,1011,4.7,0.27,0.1,1.57,4.62,108,4.1,-0.29,0.8,0.4,18,0.38,107,18679,642547,0
Sammy,Peralta,CHW,0.2,31,14,17,27,0.33,0.33,0,6.29,634,8.68,-0.3,0,-0.2,18,0.5,102,25589,671111,3
Angel,Perdomo,PIT,13.2,249,95,154,4.61,0.39,0.11,0.66,2.78,106,3.11,-0.01,0.3,-0.1,17.8,0.37,97,17759,622780,0
Eury,Perez,MIA,53.1,883,321,562,2.36,0.28,0.08,1.18,3.72,56,3.87,1.5,0.9,1.9,18.4,0.42,110,27768,691587,0
Cionel,Perez,BAL,30.1,498,179,319,4.45,0.15,0.11,0.59,4.47,105,4.99,-1.07,0,-0.2,19.1,0.44,108,19614,672335,2
Martin,Perez,TEX,91.2,1476,531,945,4.81,0.15,0.08,1.57,5.33,114,5.03,-0.47,0.1,0.4,17.9,0.4,73,6902,527048,2
Carlos,Perez,OAK,1.2,42,19,23,10.8,0,0.2,5.4,14.69,269,10.72,0,-0.1,-0.1,12.5,0.63,57,10642,542208,1
David,Peterson,NYM,54.1,972,362,610,6.46,0.24,0.09,1.49,4.56,159,3.52,-1.61,0.4,-0.6,18.1,0.44,88,20302,656849,2
Jace,Peterson,OAK,2,43,18,25,9,0.08,0.25,4.5,13.29,224,11.58,0,-0.1,-0.1,11,0.5,-49,12325,607054,0
Brandon,Pfaadt,ARI,25.2,502,186,316,9.82,0.17,0.08,3.16,7.5,223,5.49,-1.49,-0.5,-0.9,19.1,0.5,103,27782,694297,0
Brett,Phillips,LAA,0.1,7,4,3,0,0,0.33,0,12.29,0,17.08,0,0,0,11.5,0.5,44,14735,621433,0
Evan,Phillips,LAD,35.1,525,167,358,2.55,0.32,0.07,0.76,2.95,60,3.07,0.98,0.7,1.1,18.5,0.41,121,17734,623465,0
Konnor,Pilkington,CLE,2,40,16,24,0,0.25,0.13,0,2.79,0,5.18,0.01,0,0.1,15,0.2,92,21453,663455,0
Riley,Pint,COL,0.1,20,14,6,27,0,0.6,0,30.29,541,35.08,-0.04,0,0,17.9,1,116,21858,666207,0
Nick,Pivetta,BOS,69,1248,453,795,4.83,0.27,0.1,1.57,4.72,108,4.31,-0.34,0.2,0.2,20,0.46,116,15454,601713,0
